No.,Site name,long,lat,Elev. (m),Tann,Mtco,Mtwa,GDD5,GDD0,Pann,Drought,MI,Sedtype
2151,Urumqui T-33,86.755,43.105,3760,-6.4725,-16.9,4.4,0,294.6,473.15,0.027,0.968,4
2152,Urumqui T-34,86.755,43.105,3700,-6.4725,-16.9,4.4,0,294.6,473.15,0.027,0.968,4
2153,Urumqui T-35,86.755,43.105,3600,-6.4725,-16.9,4.4,0,294.6,473.15,0.027,0.968,4
2154,Urumqui T-36,86.755,43.105,3570,-6.4725,-16.9,4.4,0,294.6,473.15,0.027,0.968,4
2155,Urumqui T-38,86.755,43.105,3520,-6.4725,-16.9,4.4,0,294.6,473.15,0.027,0.968,4
2156,Weichang,117.755,41.935,1540,5.106666667,-12.9,21,1947.4,3000.1,442.8,0.359,0.551,4
2157,Weining,104.435,26.965,2451,8.609166667,0.6,15.8,1643.1,3153.4,1016.34,0.02,1.338,4
2158,Wenchang,110.705,19.605,45,24.23,18.3,28.5,7026.2,8851.2,1838.19,0.052,1.432,4
2159,Wudaoliang 1,93.155,35.265,4676,-5.145,-16.6,5.9,26.6,481.2,260.8,0.428,0.445,4
2160,Wudaoliang 2,92.805,34.625,4758,-5.69,-17.4,5.4,10.5,435.7,306.57,0.336,0.535,4
2161,Wulungu Lake,87.305,47.105,650,4.494166667,-18.4,23.1,2274.2,3306.3,137.97,0.746,0.171,1
2162,Wumaqu,91.105,30.405,4737,-0.401666667,-10.9,8.2,251.7,1005.9,460.94,0.302,0.634,4
2163,Wuqia,83.505,43.205,0,-4.595,-19.1,7.7,144.7,750.7,410,0.184,0.734,4
2164,Wutong Mt 1,114.235,22.575,197,21.30083333,14,27.2,5960.7,7785.7,1924.83,0.015,1.662,4
2165,Wutong Mt 2,114.225,22.575,223,19.64916667,12.7,25.4,5357.6,7182.6,2027.82,0.015,1.807,4
2166,Wutong Mt 3,114.235,22.575,170,21.30083333,14,27.2,5960.7,7785.7,1924.83,0.015,1.662,4
2167,Wuxi,120.305,31.555,40,15.51166667,3.1,27.6,3926.3,5681.5,1121.74,0.017,1.162,4
2168,Wuzhi Mt 01,109.705,18.905,900,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2169,Wuzhi Mt 02,109.705,18.905,1380,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2170,Wuzhi Mt 03,109.705,18.905,1850,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2171,Wuzhi Mt 04,109.705,18.905,1280,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2172,Wuzhi Mt 05,109.705,18.905,1640,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2173,Wuzhi Mt 06,109.705,18.905,1180,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2174,Wuzhi Mt 07,109.705,18.915,1480,19.34583333,14.7,22.6,5241.5,7066.5,1976.28,0.07,1.651,4
2175,Wuzhi Mt 08,109.715,18.925,1520,19.77666667,15,23.1,5398.9,7223.9,1969.86,0.072,1.633,4
2176,Wuzhi Mt 09,109.705,18.905,820,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2177,Wuzhi Mt 10,109.705,18.905,1000,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2178,Wuzhi Mt 11,109.705,18.905,1855,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2179,Wuzhi Mt 12,109.705,18.905,840,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2180,Wuzhi Mt 13,109.705,18.905,1867,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2181,Wuzhi Mt 14,109.705,18.905,1130,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2182,Wuzhi Mt 15,109.705,18.905,1700,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2183,Wuzhi Mt 16,109.695,18.905,1235,17.39416667,13.2,20.4,4528.9,6353.9,2031.42,0.055,1.767,4
2184,Wuzhi Mt 17,109.695,18.905,880,17.39416667,13.2,20.4,4528.9,6353.9,2031.42,0.055,1.767,4
2185,Wuzhi Mt 18,109.705,18.905,860,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2186,Wuzhi Mt 19,109.705,18.905,1580,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2187,Wuzhi Mt 20,109.705,18.905,1550,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2188,Wuzhi Mt 21,109.705,18.905,1080,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2189,Wuzhi Mt 22,109.705,18.905,1330,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2190,Wuzhi Mt 23,109.705,18.905,1660,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2191,Wuzhi Mt 24,109.705,18.915,1500,19.34583333,14.7,22.6,5241.5,7066.5,1976.28,0.07,1.651,4
2192,Wuzhi Mt 25,109.705,18.905,1620,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2193,Wuzhi Mt 26,109.705,18.905,1376,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2194,Wuzhi Mt 27,109.705,18.915,1430,19.34583333,14.7,22.6,5241.5,7066.5,1976.28,0.07,1.651,4
2195,Wuzhi Mt 28,109.705,18.905,1860,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2196,Wuzhi Mt 29,109.705,18.905,980,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2197,Wuzhi Mt 30,109.705,18.905,1600,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2198,Wuzhi Mt 31,109.705,18.905,1820,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2199,Wuzhi Mt 32,109.705,18.905,1780,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2200,Wuzhi Mt 33,109.705,18.905,1030,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2201,Wuzhi Mt 34,109.705,18.905,1080,16.39583333,12.4,19.3,4164.3,5989.3,2068.29,0.046,1.84,4
2202,Xiangpishan,99.615,36.755,3817,-2.330833333,-14.8,8.7,229.4,894.5,400.83,0.196,0.72,4
2203,Xiangtou Mt 1,114.365,23.265,573,18.10166667,10.7,24.2,4793.1,6618.1,2058.53,0.016,1.944,4
2204,Xiangtou Mt 2,114.375,23.275,850,17.19833333,10,23.2,4463.3,6288.3,2089.01,0.016,2.01,4
2205,Xiangtou Mt 3,114.375,23.275,838,17.19833333,10,23.2,4463.3,6288.3,2089.01,0.016,2.01,4
2206,Xiangtou Mt 4,114.375,23.275,859,17.19833333,10,23.2,4463.3,6288.3,2089.01,0.016,2.01,2
2207,Xiangtou Mt 5,114.375,23.275,705,17.19833333,10,23.2,4463.3,6288.3,2089.01,0.016,2.01,4
2208,Xiangtou Mt 6,114.365,23.265,341,18.10166667,10.7,24.2,4793.1,6618.1,2058.53,0.016,1.944,4
2209,Xiangtou Mt 7,114.375,23.275,859,17.19833333,10,23.2,4463.3,6288.3,2089.01,0.016,2.01,4
2210,Xiaoheigou 01,119.735,31.235,100,13.72333333,1.5,25.7,3396.8,5028.4,1325.75,0.017,1.439,4
2211,Xiaoheigou 02,119.735,31.235,100,13.72333333,1.5,25.7,3396.8,5028.4,1325.75,0.017,1.439,4
2212,Xiaoheigou 03,119.735,31.235,110,13.72333333,1.5,25.7,3396.8,5028.4,1325.75,0.017,1.439,4
2213,Xiaoheigou 04,119.735,31.235,110,13.72333333,1.5,25.7,3396.8,5028.4,1325.75,0.017,1.439,4
2214,Xiaoheigou 05,119.735,31.235,150,13.72333333,1.5,25.7,3396.8,5028.4,1325.75,0.017,1.439,4
2215,Xiaoheigou 06,119.735,31.235,180,13.72333333,1.5,25.7,3396.8,5028.4,1325.75,0.017,1.439,4
2216,Xiaoheigou 07,119.735,31.235,210,13.72333333,1.5,25.7,3396.8,5028.4,1325.75,0.017,1.439,4
2217,Xiaoheigou 08,119.735,31.235,220,13.72333333,1.5,25.7,3396.8,5028.4,1325.75,0.017,1.439,4
2218,Xiaoheigou 09,119.735,31.235,230,13.72333333,1.5,25.7,3396.8,5028.4,1325.75,0.017,1.439,4
2219,Xiaoheigou 10,119.735,31.235,250,13.72333333,1.5,25.7,3396.8,5028.4,1325.75,0.017,1.439,4
2220,Xiaonan,125.215,43.885,209,5.6525,-15.2,22.9,2261.1,3329.1,585.89,0.194,0.767,4
2221,Xiaoshazi,90.835,36.785,4106,-6.3125,-18,4.9,0,361.3,176.83,0.57,0.303,1
2222,Xiaoxinganling,129.705,48.375,486,-0.354166667,-24.6,19.1,1489,2398.7,621.47,0.026,1.029,4
2224,Xinfeng 1,114.185,24.185,512,17.37333333,9.1,24.5,4528.7,6353.7,1941.4,0.015,1.951,4
2225,Xinfeng 2,114.205,24.175,515,17.115,8.9,24.2,4434.3,6259.3,1950.22,0.015,1.969,4
2226,Xinfeng 3,114.195,24.105,724,17.40416667,9.2,24.5,4539.8,6364.8,1961.47,0.015,1.965,4
2227,Xinfeng 4,114.205,24.175,515,17.115,8.9,24.2,4434.3,6259.3,1950.22,0.015,1.969,4
2228,Xinjingbridge,105.495,26.055,1258,14.88833333,5.8,22.4,3621.4,5446.4,1333.02,0.015,1.543,4
2229,Xiongoucuo,91.635,31.045,4637,-1.401666667,-12.6,8.2,230.6,938.1,470.34,0.256,0.682,1
2230,Xishan 1,102.455,25.305,2000,15.41333333,7.7,20.9,3809.7,5634.7,894.17,0.237,0.85,4
2231,Xishan 2,102.515,25.255,2000,15.2375,7.7,20.6,3745.3,5570.3,905.38,0.231,0.867,4
2232,Xishan 3,102.505,25.215,2200,15.69416667,8.1,21.1,3912,5737,892.65,0.237,0.845,4
2233,Xishan 4,102.525,25.225,1900,15.64166667,8.1,21.1,3892.8,5717.8,894.3,0.236,0.849,4
2234,Xishan 5,102.535,25.205,1900,15.0525,7.7,20.4,3677.6,5502.6,914.11,0.227,0.88,4
2235,Xiyaohu,115.905,28.605,50,17.5825,5.3,29.4,4611.8,6436.8,1575.76,0.015,1.56,1
2236,Xugecuo,90.335,31.975,4540,-1.194166667,-12.2,9.1,305.6,1021.8,347.79,0.398,0.497,1
2237,Yalongwan,109.725,18.305,4,25.51583333,21.2,28.6,7493.2,9318.2,1566.17,0.183,1.12,5
2238,Yangbajing,90.565,30.085,4323,2.001666667,-7.5,10,504.8,1410.9,415.8,0.389,0.519,2
2239,Yangchi,111.635,23.325,131,20.72583333,11.8,28,5752.5,7577.5,1573.71,0.014,1.462,4
2240,Yangerzhuang,117.305,38.205,5,12.5025,-4,26.5,3408.7,4756.5,558.17,0.356,0.571,4
2242,Yangpu 1,109.205,19.805,1,24.155,17.7,28.9,6999.6,8824.6,1568.25,0.116,1.205,4
2243,Yangpu 2,109.205,19.805,2,24.155,17.7,28.9,6999.6,8824.6,1568.25,0.116,1.205,5
2244,Yangpu 3,109.245,19.705,0,24.3225,18,29,7060.5,8885.5,1568.6,0.119,1.202,5
2245,Yangpu 4,109.605,18.205,0,24.40166667,20.6,27.2,7086.1,8911.1,1590.13,0.182,1.149,4
2246,Yangpu 5,109.205,19.805,0,24.155,17.7,28.9,6999.6,8824.6,1568.25,0.116,1.205,4
2247,Yanshan Mt 01,116.335,40.955,0,4.323333333,-12.5,19.1,1674.3,2699.4,507.1,0.301,0.641,4
2248,Yanshan Mt 02,116.335,40.955,20,4.323333333,-12.5,19.1,1674.3,2699.4,507.1,0.301,0.641,4
2249,Yanshan Mt 03,116.335,40.955,40,4.323333333,-12.5,19.1,1674.3,2699.4,507.1,0.301,0.641,4
2250,Yanshan Mt 04,116.335,40.955,60,4.323333333,-12.5,19.1,1674.3,2699.4,507.1,0.301,0.641,4
2251,Yanshan Mt 05,116.335,40.955,80,4.323333333,-12.5,19.1,1674.3,2699.4,507.1,0.301,0.641,4
2252,Yanshan Mt 06,116.335,40.955,100,4.323333333,-12.5,19.1,1674.3,2699.4,507.1,0.301,0.641,4
2253,Yanshan Mt 07,116.335,40.955,120,4.323333333,-12.5,19.1,1674.3,2699.4,507.1,0.301,0.641,4
2254,Yanshan Mt 08,116.335,40.955,160,4.323333333,-12.5,19.1,1674.3,2699.4,507.1,0.301,0.641,4
2255,Yanshan Mt 09,116.335,40.955,640,4.323333333,-12.5,19.1,1674.3,2699.4,507.1,0.301,0.641,4
2256,Yanshan Mt 10,116.335,40.955,1160,4.323333333,-12.5,19.1,1674.3,2699.4,507.1,0.301,0.641,4
2257,Yanshan Mt 11,116.335,40.955,1260,4.323333333,-12.5,19.1,1674.3,2699.4,507.1,0.301,0.641,4
2258,Yanshan Mt 12,116.335,40.955,1350,4.323333333,-12.5,19.1,1674.3,2699.4,507.1,0.301,0.641,4
2259,Yanshan Mt 13,116.335,40.955,1450,4.323333333,-12.5,19.1,1674.3,2699.4,507.1,0.301,0.641,4
2260,Yanshan Mt 14,116.335,40.955,1550,4.323333333,-12.5,19.1,1674.3,2699.4,507.1,0.301,0.641,4
2261,Yanshan Mt 15,116.335,40.955,1660,4.323333333,-12.5,19.1,1674.3,2699.4,507.1,0.301,0.641,4
2262,Yanshan Mt 16,116.335,40.955,1760,4.323333333,-12.5,19.1,1674.3,2699.4,507.1,0.301,0.641,4
2263,Yanshan Mt 17,116.335,40.955,1860,4.323333333,-12.5,19.1,1674.3,2699.4,507.1,0.301,0.641,4
2264,Yanshan Mt 18,116.335,40.955,1992,4.323333333,-12.5,19.1,1674.3,2699.4,507.1,0.301,0.641,4
2265,Yanshan Mt 19,116.335,40.955,2082,4.323333333,-12.5,19.1,1674.3,2699.4,507.1,0.301,0.641,4
2266,Yanshengang,118.865,39.865,23,10.47333333,-6.3,24.7,2932.8,4194,643.65,0.256,0.711,4
2268,Yidun Lake,99.555,30.285,4470,0.386666667,-6.3,6.3,85.5,822.4,723.5,0.097,1.091,1
2269,Yingde 1,113.815,24.165,246,20.28916667,11.2,27.9,5593.8,7418.8,1884.06,0.015,1.79,4
2270,Yingde 2,113.365,24.125,120,20.34,11.2,27.9,5612.7,7437.7,1883.03,0.015,1.792,4
2271,Yingde qt,113.815,24.165,246,20.28916667,11.2,27.9,5593.8,7418.8,1884.06,0.015,1.79,4
2279,Yingluo Bay E1,109.735,21.485,13,22.61166667,14.7,28.6,6439.6,8264.6,1671.8,0.014,1.398,4
2280,Yingluo Bay E2,109.735,21.485,13,22.61166667,14.7,28.6,6439.6,8264.6,1671.8,0.014,1.398,4
2281,Yingluo Bay E3,109.735,21.485,13,22.61166667,14.7,28.6,6439.6,8264.6,1671.8,0.014,1.398,4
2282,Yingluo Bay E4,109.735,21.485,13,22.61166667,14.7,28.6,6439.6,8264.6,1671.8,0.014,1.398,4
2283,Yingluo Bay E5,109.735,21.485,13,22.61166667,14.7,28.6,6439.6,8264.6,1671.8,0.014,1.398,4
2284,Yingluo Bay E6,109.735,21.485,13,22.61166667,14.7,28.6,6439.6,8264.6,1671.8,0.014,1.398,4
2285,Yingluo Bay E7,109.735,21.485,13,22.61166667,14.7,28.6,6439.6,8264.6,1671.8,0.014,1.398,4
2300,Yixing 1,119.805,31.325,50,15.4475,2.9,27.7,3916.1,5658,1212.53,0.016,1.266,4
2301,Yixing 2,119.805,31.325,50,15.4475,2.9,27.7,3916.1,5658,1212.53,0.016,1.266,4
2302,Yulin,109.605,18.205,10,24.40166667,20.6,27.2,7086.1,8911.1,1590.13,0.182,1.149,4
2303,Yunan 1,111.385,23.175,177,19.21083333,10.8,26.1,5199,7024,1687.93,0.015,1.599,4
2304,Yunan 2,111.835,23.105,22,21.42916667,12.9,28.5,6008.7,7833.7,1616.23,0.014,1.489,4
2305,Yuntaishan,119.205,34.795,150,13.76,0.2,26.1,3504.5,5043.2,833.87,0.145,0.846,4
2306,Zengpiyan 1,110.285,25.285,50,18.8825,8,28.1,5083.6,6908.6,1715.89,0.014,1.751,4
2307,Zengpiyan 2,110.285,25.285,50,18.8825,8,28.1,5083.6,6908.6,1715.89,0.014,1.751,4
2308,Zengpiyan 3,110.285,25.285,50,18.8825,8,28.1,5083.6,6908.6,1715.89,0.014,1.751,4
2309,Zengpiyan 4,110.285,25.285,50,18.8825,8,28.1,5083.6,6908.6,1715.89,0.014,1.751,4
2310,Zengpiyan 5,110.285,25.285,50,18.8825,8,28.1,5083.6,6908.6,1715.89,0.014,1.751,4
2311,Zhangzhou,117.375,24.645,172,21.17,13.1,28.6,5914.8,7739.8,1660.48,0.015,1.503,4
2312,Zhuhai 1,113.575,22.355,80,22.31666667,14.6,28.6,6332.1,8157.1,1879.13,0.015,1.624,4
2313,Zhuhai 2,113.575,22.355,50,22.31666667,14.6,28.6,6332.1,8157.1,1879.13,0.015,1.624,4
2314,Zigetangcuo 1,90.955,32.015,4576,-1.315,-13,9.2,317.1,1040.2,388.26,0.334,0.559,1
2315,Zigetangcuo 2,90.945,32.015,4566,-1.265833333,-12.9,9.2,323.2,1049.1,386.79,0.338,0.556,1
2316,Zigetangcuo 3,90.945,32.015,4575,-1.265833333,-12.9,9.2,323.2,1049.1,386.79,0.338,0.556,1
2317,Zigetangcuo 4,90.945,32.015,4600,-1.265833333,-12.9,9.2,323.2,1049.1,386.79,0.338,0.556,1
2318,Zigetangcuo 5,90.955,32.015,4570,-1.315,-13,9.2,317.1,1040.2,388.26,0.334,0.559,1
2319,Zigetangcuo 6,90.955,32.025,4580,-1.289166667,-13,9.2,321.2,1045.9,387.4,0.336,0.557,1
2320,Zigetangcuo 7,90.935,32.035,4560,-1.1625,-12.9,9.3,338.1,1070.6,383.53,0.345,0.549,1
2321,Zijinshan,118.605,32.305,200,15.17833333,2,27.5,3869.9,5560,1046.56,0.017,1.08,4
2322,Zoige 1,102.485,33.715,3440,1.1475,-9.7,10.7,487.3,1352.5,693.68,0.027,1.031,2
2323,Zoige 2,102.365,33.865,3438,1.153333333,-9.5,10.7,482.1,1343.7,677.73,0.031,1.004,2
2324,Zoige 3,102.745,34.025,3600,-0.6875,-10.8,8.6,232.6,948.1,714.64,0.022,1.151,2
2325,Mo99_1,88.3,48.67,2083,-3.9,-22.3,12.6,609.6,1340.4,178.85,0.548,0.328,4
2326,Mo99_2,88.6,48.57,2072,-3.4,-21.6,13,665.9,1411.1,161.71,0.589,0.287,4
2327,Mo99_3,88.92,48.6,2493,-5.1,-22.3,10.8,399.3,1053.3,170.35,0.54,0.324,4
2328,Mo99_4,88.88,48.33,2232,-3.4,-20.8,12.6,609.8,1338.6,156.96,0.603,0.273,4
2329,Mo99_5,90.1,48.58,2079,-2.1,-18.7,13.4,708.7,1462.6,135.29,0.653,0.224,4
2330,Mo99_6,90.67,48.28,2094,-5,-21.9,10.4,359.9,1004.3,178.46,0.548,0.32,4
2331,Mo99_7,89.8,49.5,2097,-4.1,-22.6,12.7,597.7,1307.2,159.43,0.551,0.308,4
2332,Mo99_8,90.6,49.5,1435,-0.6,-20.5,16.9,1175.8,2024.2,137.03,0.657,0.224,4
2333,Mo99_9,92.3,47.87,1157,0.3,-26.1,20.2,1727.1,2670.6,90.42,0.778,0.122,4
2334,Mo99_10,93.12,47.95,1132,0.5,-26.6,20.9,1836.6,2785,85.36,0.788,0.114,4
2335,Mo99_11,93.28,48.03,1132,0.4,-26.8,20.9,1823.6,2767.5,88.24,0.783,0.119,4
2336,Mo99_12,93.57,48.92,1030,-1.5,-29.6,20.1,1666.7,2566.3,123.54,0.715,0.181,4
2337,Mo99_13,95.18,48.47,1491,-3.1,-28.6,17.1,1197,2022.2,158.4,0.643,0.246,4
2338,Mo99_14,94.03,49.98,931,-3.3,-32.3,19.7,1559.1,2425.1,188.28,0.578,0.316,4
2339,Mo99_15,99.4,51.27,1538,-7.7,-29.3,11.1,403.1,1033.1,359.18,0.02,1.01,4
2340,Mo99_16,99.45,51.2,1539,-6.9,-29.2,12.3,524,1196.1,349.76,0.045,0.931,4
2341,Mo99_17,99.37,51.38,1538,-7.1,-29.2,11.9,484.7,1142.3,369.02,0.02,1.031,4
2342,Mo99_18,100.15,50.4,1650,-4.6,-23.6,12.4,570.7,1274.7,293.19,0.315,0.597,4
2343,Mo99_19,100.15,50.4,1662,-4.6,-23.6,12.4,570.7,1274.7,293.19,0.315,0.597,4
2344,Mo99_20,102.57,49.88,1000,-0.9,-22.3,16.7,1178.9,2040.8,378.88,0.3,0.633,4
2345,Mo99_21,102.93,48.82,1440,-3.2,-23.4,13.9,794.9,1579.7,340.13,0.304,0.58,4
2346,Mo99_22,103.32,48.8,1540,-4,-22.7,12.5,603.6,1332.7,368.52,0.268,0.657,4
2347,Mo99_23,99.55,48.18,2060,-4,-23.8,13.3,703.7,1434.7,215.41,0.504,0.37,4
2348,Mo99_24,99.83,48.13,2060,-3.3,-22,13.3,714.3,1451.3,222.92,0.5,0.377,4
2349,Mo99_25,99.62,48.18,2060,-5,-23.8,11.8,531.9,1213.3,231.43,0.455,0.415,4
2350,Mo99_26,101.85,47.38,1700,-0.6,-16.5,14,852.5,1671.5,297.57,0.414,0.471,4
2351,Mo99_27,101.93,47.33,1640,-1.6,-17.2,12.9,697.1,1474.6,308.18,0.377,0.505,4
2352,Mo99_28,101.92,47.45,1500,0,-16.6,15,995.5,1848.8,281.9,0.453,0.435,4
2353,Mo99_29,101.92,47.42,1600,-0.2,-16.6,14.9,970.3,1817.7,283.97,0.447,0.44,4
2354,Mo99_30,101.87,47.35,1650,-0.8,-16.6,13.8,820.7,1631.6,299,0.409,0.476,4
2355,Mo99_31,105.67,46.58,1500,-1.4,-21.5,16.7,1141,1979.8,188.89,0.612,0.279,4
2356,Mo99_32,105.95,46.75,1316,-0.7,-21.4,17.6,1282.2,2149.2,180.53,0.632,0.262,4
2357,Mo99_33,105.92,46.9,1500,-1.4,-22.2,16.9,1169,2014.1,193.69,0.603,0.288,4
2358,Mo99_34,105.47,46.7,1550,-1.5,-22,16.7,1142.6,1982.7,192.81,0.605,0.286,4
2359,Mo99_35,106.28,45.95,1200,0.1,-18.5,17.5,1254.4,2116.5,165.69,0.661,0.235,4
2360,Mo99_36,106.48,45.77,1350,0.7,-17.7,18,1329.4,2207.2,156.66,0.68,0.218,4
2361,Mo99_37,106.73,45.77,1450,1.3,-17.5,18.8,1455.7,2357.7,146.68,0.7,0.2,4
2362,Mo99_38,102.05,47.68,1400,-0.2,-17.6,15.4,1049.5,1913.3,276.2,0.461,0.426,4
2363,Mo99_39,101.85,47.72,1400,0.1,-16.7,15.3,1035.3,1896.5,282.21,0.453,0.435,4
2364,Mo99_40,104.75,47.8,1050,-0.7,-21.9,17.6,1272.7,2147.6,228.48,0.551,0.34,4
2365,Mo99_41,105.43,47.87,1000,-1.2,-23.6,17.9,1305.8,2181.5,224,0.557,0.335,4
2366,Mo99_42,106.08,47.95,1195,-2.7,-25.6,16.6,1105.3,1936,241.66,0.506,0.381,4
2367,Mo99_43,106.57,48.35,1200,-2.8,-25.8,16.6,1066.2,1879.3,272.52,0.433,0.45,4
2368,Mo99_44,106.62,48.45,1400,-2.7,-25.5,16.7,1067.4,1878.8,280.03,0.416,0.466,4
2369,Mo99_45,106.28,48.9,780,-0.9,-25,18.9,1389.6,2268.9,272.51,0.451,0.438,4
2370,Mo99_46,106.13,49.02,800,-1.4,-25.3,18.3,1304.2,2168.8,285.63,0.456,0.469,4
2371,Mo99_47,105.72,49.37,750,-2.6,-25.9,16.9,1111.4,1937.5,329.54,0.306,0.583,4
2372,Mo99_48,106.27,49.72,600,-1.8,-26.1,18.4,1296.9,2151.6,310.73,0.347,0.575,4
2373,Mo99_49,106.08,50.2,560,-1,-23,17.9,1246.3,2099,337.67,0.258,0.671,4
2374,Mo99_50,106.17,50.27,550,-1.5,-22.8,17.1,1129.8,1958.5,345.42,0.22,0.712,4
2375,Mo99_51,105.95,50.03,600,-1.9,-24.2,17.1,1134.7,1961.9,352.31,0.24,0.692,4
2376,Mo99_52,106.92,49.52,570,-1.1,-26.5,19.9,1481.3,2360.7,288.47,0.363,0.516,4
2377,Mo99_53,106.62,50.25,600,-2.2,-23.7,17.1,1103.5,1925.3,333.63,0.221,0.706,4
2378,Mo99_54,106.87,47.8,1850,-4.1,-24.6,14.2,768.5,1510.8,271.48,0.411,0.466,4
2379,Mo99_55,106.35,48.07,1800,-5.3,-27.1,13.5,676.9,1398.2,295.32,0.357,0.52,4
2380,Mo99_56,109.4,48.13,1326,-3.1,-24.5,16.3,990.2,1777.3,314.61,0.35,0.567,4
2381,Mo99_57,108.58,48.35,1600,-3.6,-25.5,16.1,937.2,1702.2,328.06,0.316,0.602,4
2382,Mo99_58,108.67,48.32,1400,-3.2,-25.3,16.6,998.4,1779.2,321.19,0.336,0.581,4
2383,Mo99_59,109.92,47.4,1100,-1.4,-22.8,17.9,1232.2,2079.6,256.08,0.474,0.41,4
2384,Mo99_60,114.12,48.22,800,0.3,-20.8,19.4,1469.4,2359.1,241.07,0.517,0.371,4
2385,Mo99_61,116.88,47.22,660,0.3,-22.2,21.1,1637.7,2538.4,234.08,0.578,0.322,4
2386,Mo99_62,117.75,47.67,600,0.1,-23.1,21.2,1655.5,2556.3,263.21,0.531,0.368,4
2387,Mo99_63,109.33,46.6,1300,-0.3,-20.1,18.6,1324.3,2191.2,200.9,0.595,0.296,4
2388,Mo99_64,118.88,47.53,700,-0.9,-24.3,19.7,1464.4,2343.4,335.15,0.398,0.5,4
2389,Mo99_65,119.77,46.72,1050,-3.1,-24.7,15.7,934.5,1726,445.06,0.19,0.75,4
2390,Mo99_66,118.7,47.48,710,-0.9,-24.1,19.7,1469.1,2347.8,325.4,0.416,0.482,4
2391,Mo99_67,108.35,46.33,1160,0.6,-19.5,19.1,1439.9,2333.4,169.04,0.657,0.239,4
2392,Mo99_68,110.22,45,900,3.4,-18.4,22.7,2020,3007.1,114.86,0.767,0.142,4
2393,Mo99_69,109.55,44.7,1000,3.2,-17.3,21.7,1856.2,2825.3,111.52,0.769,0.139,4
2394,Mo99_70,111.25,44.75,1000,2.1,-19.6,21.4,1798.7,2750.4,137.08,0.73,0.175,4
2395,Mo99_71,96.03,48.42,2100,-6.1,-28.7,13,652.2,1360.5,213.88,0.499,0.377,4
2396,Mo99_72,98.52,47.53,2455,-9,-27.9,8.1,163,702,222.37,0.405,0.45,4
2397,Mo99_73,97.52,47.58,2200,-12.1,-27.7,3.2,0,175.8,297.94,0.202,0.722,4
2398,Mo99_74,95.43,48.6,1600,-3.8,-29.1,16.5,1104.3,1907.7,173.43,0.608,0.278,4
2399,Mo99_75,100.1,46.52,2029,-4,-24.4,13.6,749,1507.5,198.24,0.563,0.319,4
2400,Mo99_76,101.85,46.52,2500,-3.4,-16.8,9.7,314.4,957,309.88,0.336,0.538,4
2401,Mo99_77,94.98,46.13,1013,5.9,-13.2,22.6,2213.2,3274.5,60.82,0.841,0.072,4
2402,Mo99_78,95.37,46.25,1020,5.1,-14.4,22,2094.2,3129.9,67.74,0.828,0.082,4
2403,Mo99_79,94.58,47.42,1400,0.2,-23.1,18.6,1436.4,2337.7,104.77,0.752,0.145,4
2404,Mo99_80,99.33,51.42,1543,-7.1,-28.9,11.8,468.4,1119.9,374.72,0.02,1.063,4
2405,Mo99_81,99.33,51.43,1543,-7.8,-29.2,10.9,376.4,994,376.05,0.02,1.1,4
2406,Mo99_82,99.02,50.17,1750,-6.6,-23.5,9.9,276.4,861.6,329.94,0.122,0.819,4
